Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Rolling Mean,Rolling Std Dev
2012-02-08,608.2000122070312,613.4249877929688,605.5,609.8250122070312,503.5416259765625,3627184,0.018071806689534675,,
2012-02-09,605.5499877929688,616.0,594.0,614.2999877929688,507.2367248535156,3038062,0.007338130605273108,,
2012-02-10,614.0,619.0,606.0,616.7000122070312,509.2184753417969,2324302,0.0039069257069095364,,
2012-02-13,611.0999755859375,618.9749755859375,607.0,612.8499755859375,506.039306640625,1631770,-0.006242965047649873,572.4816650390625,25.61747496420233
2012-02-14,612.5,614.7750244140625,607.5,610.0,503.6860961914063,1826646,-0.004650364199187074,573.1716654459635,26.354272141962042
2012-02-15,613.5750122070312,624.4000244140625,609.75,620.7999877929688,512.603759765625,2167166,0.017704898021260185,573.9049987792969,27.378191039824202
2012-02-16,619.0,621.0,609.0,612.6749877929688,505.89501953125,1886660,-0.01308795128828133,574.7774983723958,28.198211804365684
2012-02-17,617.4249877929688,627.0,610.5,614.375,507.298583984375,4096568,0.0027747374071123154,575.7233317057292,29.05061866009016
2012-02-21,611.7750244140625,620.0,602.375,618.5250244140625,510.725341796875,2489504,0.006754871884537161,576.8508321126302,30.050234540558485
2012-02-22,617.5,633.4249877929688,614.5,626.1749877929688,517.0420532226562,3141826,0.01236807417153929,578.2008321126302,31.34227776664374
2012-02-23,624.5250244140625,637.4500122070312,622.0,629.9000244140625,520.1177978515625,4086880,0.005948874825267403,579.7741658528646,32.72988478534453
2012-02-24,629.5,640.4249877929688,628.625,635.0,524.3289184570312,2346400,0.00809648418521891,581.9908325195313,34.16062110395514
2012-02-27,639.5,639.9749755859375,622.7999877929688,626.0250244140625,516.9183349609375,1861370,-0.014133819820373983,584.7,34.32774879767462
2012-02-28,627.625,630.2000122070312,609.5499877929688,613.2750244140625,506.3901672363281,3973490,-0.020366597983736412,587.0466674804687,33.771765260407975
2012-02-29,620.0,620.0,606.125,610.9749755859375,504.4913024902344,3060216,-0.003750436160876669,588.9224995930989,33.4747085039392
2012-03-01,611.5,613.4749755859375,605.0250244140625,609.7999877929688,503.5210876464844,1568594,-0.001923135709186674,590.85,32.934323057284104
2012-03-02,613.0,613.5,603.5,608.625,502.551025390625,2309232,-0.001926841286470582,593.2016662597656,31.524626763377537
2012-03-05,607.0,611.2249755859375,600.5,603.6500244140625,498.4428405761719,1540878,-0.00817412295902653,595.3974995930989,29.776562019615834
2012-03-06,601.5,610.6500244140625,594.5,601.0,496.2548828125,1717722,-0.004390001336676441,597.4391662597657,27.868136199662274
2012-03-07,597.5,603.0,593.2750244140625,596.4249877929688,492.4771423339844,1945666,-0.007612333123180104,599.3583333333333,25.582993184795313
2012-03-09,613.5,613.5,601.4749755859375,604.2750244140625,498.9590759277344,2225758,0.013161817130000308,601.3558349609375,23.38489839475292
2012-03-12,607.9500122070312,609.4249877929688,591.5999755859375,594.5250244140625,490.9083251953125,2240278,-0.01613503720338949,602.8733357747395,21.249903019436545
2012-03-13,595.0,607.4749755859375,595.0,598.5,494.1903991699219,2492464,0.006685968500409256,604.344169108073,19.206078369543356
2012-03-14,605.0499877929688,607.0,575.5,577.2750244140625,476.6648559570313,8065314,-0.035463618355785265,605.0575032552083,17.68063699902593
2012-03-15,579.5,585.4749755859375,572.5,581.8499755859375,480.4421081542969,4284236,0.007925080729966894,605.5791687011719,16.698196785657622
2012-03-16,584.9749755859375,590.0,579.0,584.7750244140625,482.8575439453125,2054724,0.00502715296185996,606.2600036621094,15.31859751857692
2012-03-19,584.7750244140625,584.7750244140625,555.9000244140625,561.0,463.2261047363281,5132864,-0.040656702871133654,605.826670328776,16.407788552192052
2012-03-20,564.5,572.5,560.0,567.4249877929688,468.53131103515625,3683204,0.01145274116393713,605.2150024414062,17.487578665213217
2012-03-21,568.4749755859375,589.9000244140625,568.2750244140625,587.875,485.41705322265625,4553242,0.03604002757540292,604.9133361816406,17.71213112960449
2012-03-22,587.3499755859375,594.8499755859375,580.0,583.875,482.1143798828125,3421694,-0.006804167552626028,604.409169514974,18.097329398215685
2012-03-23,587.5,595.9500122070312,582.4000244140625,592.3250122070312,489.0914916992188,3158436,0.01447229665087768,603.8258361816406,18.19849726793756
2012-03-26,588.5,592.5,577.0,580.7999877929688,479.5752868652344,3053384,-0.01945726446890994,602.709169514974,18.557875259465433
2012-03-27,586.5,589.8250122070312,575.9749755859375,587.375,485.00439453125,1588246,0.011320613542049385,601.7316691080729,18.567839413746647
2012-03-28,587.0,587.3250122070312,577.2249755859375,582.5499877929688,481.0202026367188,2051096,-0.008214534508672044,600.721669514974,18.76523963493775
2012-03-29,575.5,582.0,566.2000122070312,570.5999755859375,471.1529846191406,2681214,-0.02051328204864389,599.4083353678385,19.459397135332274
2012-03-30,572.75,587.875,572.75,584.4000244140625,482.5479431152344,2543342,0.024185154957208077,598.1950032552083,19.21283454736499
2012-04-02,585.0,599.5,585.0,597.125,493.0550231933594,2326988,0.0217744268554676,597.676670328776,19.017480355480842
2012-04-03,600.0999755859375,603.6749877929688,587.6500244140625,589.0,486.3460388183594,2269154,-0.013606866234038062,596.8308369954427,18.812376324637768
2012-04-04,584.5,594.9000244140625,583.5,589.2249755859375,486.531982421875,2165054,0.0003819619455645018,595.8541687011718,18.403386605252614
2012-04-09,585.0,594.0,579.125,582.0499877929688,480.6072692871094,1576628,-0.012176991964459427,594.3833353678385,17.644142661034277
2012-04-10,583.1500244140625,587.8250122070312,576.125,578.0999755859375,477.3457946777344,1532992,-0.006786379675067122,592.6566670735677,16.549224838678064
2012-04-11,574.8499755859375,577.5,567.5999755859375,569.0499877929688,469.8731994628906,1781586,-0.01565471056074008,590.4583333333334,15.042200139890664
2012-04-12,570.125,574.0,564.5499877929688,565.8250122070312,467.2101745605469,2114686,-0.0056672975223941435,588.4516662597656,14.121120619987174
2012-04-13,545.6749877929688,552.3499755859375,530.625,534.1749877929688,441.07623291015625,8994680,-0.05593606456280509,585.8149983723958,16.509113019727085
2012-04-16,532.625,537.1500244140625,526.6500244140625,534.875,441.65435791015625,5016110,0.0013104548566069685,583.2783325195312,18.263202441886598
2012-04-17,542.5,547.4749755859375,536.9000244140625,545.4249877929688,450.365478515625,2473664,0.01972421181204731,581.132499186198,18.81317570882105
2012-04-18,550.0,557.3499755859375,546.9249877929688,548.7750244140625,453.13177490234375,2882264,0.006142066638071597,579.1375,18.969939693542763
2012-04-19,550.4500122070312,553.4000244140625,545.5499877929688,551.4749755859375,455.3611450195313,1767416,0.004919960005027146,577.3983317057292,19.036724907089205
2012-04-20,546.625,553.9749755859375,538.7000122070312,544.2249755859375,449.3748168945313,2450024,-0.013146562076179369,575.5058308919271,19.427580812471327
2012-04-23,546.9749755859375,551.2000122070312,523.8250122070312,532.125,439.3836364746094,2843868,-0.022233407375157888,573.3624979654948,20.554356089148314
2012-04-24,561.0,602.5,558.6500244140625,597.0999755859375,493.0343322753906,18113782,0.12210472273608164,573.1233296712239,20.22130370392421
2012-04-25,594.5,595.0,583.75,585.5250244140625,483.4767761230469,5417898,-0.01938528160299524,572.823329671224,19.95788848942446
2012-04-26,585.0,600.9500122070312,582.25,597.3250122070312,493.2201232910156,5476292,0.020152832587773784,572.7841634114583,19.906849543577618
2012-04-27,595.0,606.0,595.0,602.0,497.0803833007813,3711146,0.007826539484250494,573.608329264323,20.59897628708538
2012-04-30,602.0,625.0,602.0,623.2999877929688,514.6682739257812,4604822,0.035382039523203845,574.9899963378906,22.475490846063295
2012-05-02,621.0499877929688,637.2000122070312,621.0499877929688,633.625,523.1936645507812,3981448,0.01656507686385633,576.6183288574218,24.852708067631088
2012-05-03,631.3499755859375,642.0499877929688,629.2750244140625,639.75,528.2511596679688,3358922,0.009666600907476841,579.2433288574218,27.194708413718494
2012-05-04,640.0,647.625,631.5250244140625,638.4000244140625,527.1365966796875,3571718,-0.002110161134720623,581.6091634114583,29.148217580249295
2012-05-07,630.0,639.25,624.2000122070312,636.625,525.6708984375,2627762,-0.0027804266074263895,583.2341634114583,30.820504746724886
2012-05-08,612.5,617.3499755859375,597.8250122070312,600.3499755859375,495.7179870605469,9631578,-0.05698020720842334,583.7833292643229,30.978688299118385
2012-05-09,597.5,617.2999877929688,597.0499877929688,612.7750244140625,505.9777221679688,9271544,0.02069634268910936,584.4649963378906,31.395317393802408
2012-05-10,612.7750244140625,620.9000244140625,612.5,616.2750244140625,508.8673400878906,2992620,0.0057117210404369345,585.6474975585937,31.91627462808974
2012-05-11,612.0,618.4500122070312,610.5999755859375,615.375,508.12451171875,2745190,-0.0014604265602329303,586.5808308919271,32.37464727610762
2012-05-14,613.6500244140625,617.0,610.0,612.9749755859375,506.1426086425781,2573752,-0.003900100611923585,587.5949971516927,32.71874027130145
2012-05-15,612.0,616.5,609.9000244140625,613.1500244140625,506.28717041015625,1875510,0.00028557255205674537,589.0133321126302,32.87848128771023
2012-05-16,610.0,620.9500122070312,603.375,611.7000122070312,505.08990478515625,4567936,-0.0023648571300586285,589.9233317057292,33.12328136845632
2012-05-17,611.0,617.5,599.5250244140625,611.0,504.51171875,4137524,-0.0011443717395158703,590.3858317057292,33.323568351414195
2012-05-18,602.4000244140625,612.4500122070312,601.3250122070312,605.3250122070312,499.8260192871094,2656670,-0.009288032394384249,590.9299987792969,33.43326913826852
2012-05-21,605.5,612.5,602.0250244140625,604.5999755859375,499.2273254394531,2227088,-0.001197764186961714,591.4424987792969,33.52395054655559
2012-05-22,610.5,620.0,606.5,612.0250244140625,505.3583679199219,2360916,0.012280928097837096,592.4416666666667,33.6806879854645
2012-05-23,616.5,617.7750244140625,607.0499877929688,612.5750122070312,505.812255859375,2162806,0.0008986361194875947,593.5908345540364,33.762519234451204
2012-05-24,612.5,614.4749755859375,603.5499877929688,610.7249755859375,504.2848510742188,1205674,-0.003020098084687284,594.9800008138021,33.574803560098374
2012-05-25,606.0499877929688,612.5,604.5499877929688,610.4000244140625,504.0164489746094,915046,-0.0005320744768351204,596.4658345540364,33.22456937731872
2012-05-28,612.0,615.0,607.5250244140625,612.3499755859375,505.6265258789063,790194,0.003194546353019634,599.0716674804687,31.172895879458764
2012-05-29,614.0,624.0,609.2000122070312,620.1749877929688,512.0877685546875,1575032,0.012778660111064433,601.9150004069011,28.924596046136887
2012-05-30,615.625,628.5,615.625,620.2750244140625,512.1704711914062,1581514,0.0001613038627206187,604.4100016276042,27.05139008488618
2012-05-31,610.5,627.9500122070312,610.5,622.6749877929688,514.1522216796875,4411602,0.0038691923492701896,606.8733337402343,25.105207824460898
2012-06-01,620.0,622.5,609.25,612.2999877929688,505.5853576660156,1479528,-0.01666198290182419,608.9008341471355,22.829971293341064
2012-06-04,605.0,608.0,598.0999755859375,606.625,500.8994140625,1204430,-0.009268312765159825,610.9808349609375,19.304672229945414
2012-06-05,607.0,615.4500122070312,607.0,613.25,506.3695373535156,2063398,0.01092107974448786,613.6850016276042,12.282552257821866
2012-06-06,615.0,631.875,614.5499877929688,625.5750122070312,516.546875,3291908,0.020097859285823416,614.6341695149739,12.05483631868927
2012-06-07,623.5,624.9500122070312,615.7750244140625,620.0999755859375,515.3208618164062,2149728,-0.008752006576761784,615.7866678873698,10.759019334220033
2012-06-08,615.5999755859375,621.2999877929688,612.0750122070312,615.4500122070312,511.4567565917969,2400244,-0.007498731756137356,616.3908345540365,10.179879580183163
2012-06-11,616.5,623.0250244140625,613.5499877929688,616.7750244140625,512.5576782226562,1545048,0.0021529160463897856,616.8833353678385,9.81034512184738
2012-06-12,610.5499877929688,626.5,610.5499877929688,624.0499877929688,518.6033935546875,1092142,0.011795165321127454,616.9083353678385,9.828200100977167
2012-06-13,624.5,630.0,621.2999877929688,625.2000122070312,519.5592041015625,1450858,0.0018428402156207557,616.6275024414062,9.447041160441094
2012-06-14,624.5,630.75,622.5,627.0,521.054931640625,1471124,0.0028790591136020893,616.2025024414063,8.621686922264484
2012-06-15,627.0250244140625,640.0,624.5,636.2249755859375,528.72119140625,1986040,0.014712879722388328,616.1300008138021,8.435726223663687
2012-06-18,638.0,643.1749877929688,625.0,628.5750122070312,522.3638305664062,1495388,-0.01202399099761986,615.8616678873698,7.870407409274077
2012-06-19,628.4500122070312,639.625,627.5499877929688,636.9749755859375,529.3445434570312,1769058,0.013363501914294362,617.0825012207031,8.214373890421404
2012-06-20,637.0,637.0,621.6500244140625,626.4000244140625,520.5562133789062,1753740,-0.016601831433248004,617.5366678873698,8.343645269518458
2012-06-21,622.5250244140625,626.0,604.5,612.0250244140625,508.6103515625,4155980,-0.02294859425244511,617.3950012207031,8.401683865119672
2012-06-22,607.125,619.9500122070312,607.125,616.7249755859375,512.5160522460938,1919560,0.007679344772502761,617.440000406901,8.394103519383775
2012-06-25,618.5,619.25,605.5,608.375,505.5770263671875,1588758,-0.013539220749093861,617.2866678873698,8.51955297274882
2012-06-26,608.75,618.5,608.5250244140625,617.5499877929688,513.2017822265625,1109714,0.015081138759759583,617.4333333333333,8.48368189905238
2012-06-27,618.125,629.4000244140625,618.125,623.3499755859375,518.0216064453125,2305862,0.009391932487436527,617.8216654459635,8.478826626452916
2012-06-28,623.4749755859375,631.9500122070312,618.125,629.4249877929688,523.0703125,1894228,0.009745748688480882,618.4358317057291,8.63355620993833
2012-06-29,631.6749877929688,643.5,631.4500122070312,638.7249755859375,530.7988891601562,1990150,0.014775371129732928,619.5491638183594,9.029035561107776
2012-07-02,639.5,639.5,628.2249755859375,629.7249755859375,523.319580078125,2111100,-0.014090571598118329,620.3866638183594,8.75570304896798
2012-07-03,632.5,634.9000244140625,615.1500244140625,619.7000122070312,514.9885864257812,2227292,-0.015919589928251376,620.6424967447916,8.613939590690613
2012-07-04,621.75,624.75,615.7750244140625,623.9249877929688,518.4994506835938,1301806,0.006817775540927329,621.020829264323,8.495830780232954
2012-07-05,623.9249877929688,623.9249877929688,617.5999755859375,620.2999877929688,515.4869995117188,1520876,-0.0058099933019557515,621.3399963378906,8.272626359387308
2012-07-06,620.0,626.4000244140625,613.5,623.875,518.4581298828125,1929928,0.005763360111856741,621.7891621907552,8.020114408312496
2012-07-09,622.5,632.2750244140625,621.6749877929688,629.7000122070312,523.2987670898438,1912768,0.009336825817721994,622.3674967447917,7.94114991472917
2012-07-10,632.5,635.125,624.7750244140625,630.8499755859375,524.254638671875,2517598,0.0018262082842841476,622.723329671224,8.077514206048509
2012-07-11,626.625,637.25,626.625,629.1500244140625,522.841796875,2034538,-0.0026946995920797967,623.0191630045573,8.146976427867429
2012-07-12,612.5,625.0,609.6500244140625,618.0,513.575927734375,7859080,-0.017722361887288596,622.863330078125,8.198335714689462
2012-07-13,636.9000244140625,642.0,621.5,624.7000122070312,519.1434936523438,7217154,0.01084144370069784,623.2766642252604,7.956416611822048
2012-07-16,624.5,629.625,601.4500122070312,603.6749877929688,501.6711730957031,3620626,-0.033656193377973875,623.1783304850261,8.184278675010768
2012-07-17,609.0,612.0,587.5999755859375,592.9500122070312,492.7585754394531,6383816,-0.017766142051284795,622.5016642252605,9.727198392349273
2012-07-18,597.5,602.2000122070312,589.25,597.6500244140625,496.6640625,2975286,0.007926489771940881,621.5708312988281,10.7094838790931
2012-07-19,601.5,605.0,597.625,600.5,499.0327453613281,1335352,0.0047686362746017785,620.9174987792969,11.379215046868257
2012-07-20,600.5,614.0,600.1500244140625,611.5250244140625,508.1946716308594,3378226,0.018359740906015887,620.7866658528645,11.466474618384813
2012-07-23,604.0,613.5999755859375,600.5,607.125,505.7788696289063,2903198,-0.007195166572747214,620.4649983723958,11.715543628533243
2012-07-24,604.0499877929688,609.3250122070312,598.5499877929688,604.5750122070312,503.6544494628906,1648092,-0.004200103426755253,619.8158325195312,12.044975966400797
2012-07-25,602.0,608.5,598.4500122070312,606.5750122070312,505.3208923339844,1666030,0.003308108935397236,619.194999186198,12.236363057975874
2012-07-26,606.5,610.5,595.0999755859375,599.2249755859375,499.1976623535156,2945746,-0.012117275643041325,618.2691650390625,12.668583983908238
2012-07-27,607.5,615.0999755859375,601.625,612.6500244140625,510.3817138671875,1842976,0.02240402081872106,617.4833333333333,12.240316720940504
2012-07-30,617.4500122070312,621.4249877929688,607.2750244140625,615.5,512.7559204101562,2625712,0.0046518819429790526,617.0474995930989,12.063259965467687
2012-07-31,617.5,624.625,613.125,621.8250122070312,518.025146484375,1979964,0.01027621804554224,616.5425008138021,11.504443823805191
2012-08-01,619.0499877929688,622.4000244140625,611.0499877929688,612.3250122070312,510.1109924316406,1295750,-0.015277609960206995,616.0733337402344,11.374847493465785
2012-08-02,614.9749755859375,618.3499755859375,611.0,616.4000244140625,513.5056762695312,951058,0.0066549824452597495,616.2191670735677,11.349171938578637
2012-08-03,614.0,620.125,609.0499877929688,618.4500122070312,515.213623046875,977736,0.0033257425564143794,616.2766682942708,11.356190842516549
2012-08-06,622.5,624.0,612.5999755859375,614.4500122070312,511.8811950683594,1015540,-0.006467782231461827,616.4791687011718,11.26422343969608
2012-08-07,619.5,633.0999755859375,617.3250122070312,632.0250244140625,526.5226440429688,2099154,0.028602834824437373,616.961669921875,11.616192495617279
2012-08-08,632.5,633.3250122070312,623.2000122070312,624.5999755859375,520.3367919921875,1643000,-0.011748029811016747,617.0033365885416,11.642110093711153
2012-08-09,625.125,633.9249877929688,625.125,629.0750122070312,524.0647583007812,1129474,0.007164644245936325,616.9916707356771,11.629402312774442
2012-08-10,628.0,642.5,627.875,640.0250244140625,533.1868286132812,3082356,0.01740652862464609,617.0350056966146,11.715285403991919
2012-08-13,639.5499877929688,639.5499877929688,628.625,633.1500244140625,527.4595947265625,1428038,-0.01074176748994149,617.1491739908854,11.859023788546253
2012-08-14,630.0,636.625,629.625,634.2000122070312,528.3343505859375,1136930,0.0016583554489166819,617.6325073242188,12.255432133008823
2012-08-16,635.0750122070312,635.7750244140625,626.0499877929688,631.7750244140625,526.314208984375,1788292,-0.0038236955949113582,617.8941752115885,12.47623155820599
2012-08-17,632.5250244140625,642.25,632.0,639.2999877929688,532.5830688476562,1287576,0.011910827570123184,618.5275085449218,13.07065917616483
2012-08-21,639.9500122070312,652.5,638.5499877929688,649.3250122070312,540.9346313476562,2051576,0.015681252315789207,619.3758422851563,14.20626655145089
2012-08-22,647.9500122070312,654.5,644.0499877929688,645.8250122070312,538.0187377929688,1134096,-0.0053902128120764115,619.9133422851562,14.898536364210955
2012-08-23,645.875,663.0,645.875,661.7249755859375,551.2646484375,2337314,0.024619615342196255,620.9425089518229,16.644199982395943
2012-08-24,660.0,664.2000122070312,656.5,661.4249877929688,551.0147094726562,1578938,-0.00045334210440395317,622.0183410644531,18.166469434372406
2012-08-27,658.0999755859375,665.4500122070312,657.5,660.2249755859375,550.014892578125,967200,-0.001814283144994877,623.425840250651,19.43580589899886
2012-08-28,663.4749755859375,677.3250122070312,657.5,675.4500122070312,562.6987915039062,2266204,0.023060376665668958,625.1175069173177,21.634746037895233
2012-08-29,675.0,679.0,667.5,671.6500244140625,559.5330200195312,2139290,-0.005625860869485022,627.3833414713541,22.837717002725938
2012-08-30,669.9500122070312,694.4000244140625,661.7000122070312,683.5750122070312,569.4671630859375,3333432,0.017754764177031035,630.4041748046875,24.085597996062162
2012-08-31,678.5,679.5,667.3250122070312,671.875,559.7203369140625,1773848,-0.017115915588043373,632.878340657552,24.415028560403034
2012-09-03,675.0,677.4500122070312,666.5,668.9249877929688,557.2628173828125,1223826,-0.004390715843023307,635.1591735839844,24.481979882025705
2012-09-04,666.4500122070312,673.5,661.0250244140625,670.4249877929688,558.51220703125,1508018,0.0022424038978556826,637.1225056966146,24.879791886170416
2012-09-05,669.75,685.5,666.0,682.25,568.3634643554688,2028960,0.01763808393532451,639.6266723632813,25.528639872143152
2012-09-06,682.0499877929688,689.9500122070312,676.8250122070312,687.7999877929688,572.987060546875,2291684,0.00813483003733051,642.4008382161459,26.103772823052637
2012-09-07,695.0,698.4000244140625,689.4500122070312,693.3499755859375,577.6104736328125,2636656,0.008069188559856943,645.2933369954427,26.795605678191198
2012-09-10,691.5999755859375,691.9500122070312,682.9749755859375,685.7249755859375,571.25830078125,1476024,-0.010997332182144048,648.176670328776,26.317127744568744
2012-09-11,684.5,697.7999877929688,682.0250244140625,696.3250122070312,580.089111328125,1274180,0.01545814575593707,650.9658365885417,26.850725265958847
2012-09-12,698.4749755859375,710.5,694.9500122070312,707.4500122070312,589.3568725585938,2114466,0.01597673472153316,654.0308369954427,27.890606302356353
2012-09-13,706.5,711.9749755859375,704.7750244140625,708.8499755859375,590.5232543945312,1881210,0.0019788866418120055,656.9316691080729,28.93164934128796
2012-09-14,714.0,719.9000244140625,701.0750122070312,706.5499877929688,588.6070556640625,2814840,-0.0032446749977914635,660.0725016276042,29.036510023717824
2012-09-17,709.125,710.7750244140625,667.75,671.0499877929688,559.0330810546875,5094390,-0.050244144948456415,661.8941670735677,27.893958376260137
2012-09-18,672.5,672.5,646.2750244140625,649.9000244140625,541.41357421875,7220206,-0.031517716658436834,662.9425008138021,26.773384403520144
2012-09-20,647.5,668.4500122070312,645.7999877929688,661.0,550.66064453125,4042506,0.017079512492625293,664.4941670735677,25.16677549305967
2012-09-21,662.4500122070312,666.1500244140625,649.1500244140625,652.0250244140625,543.1840209960938,4247758,-0.013577875319118804,665.1608337402344,24.53395397593841
2012-09-24,655.0,656.5,638.5,644.7249755859375,537.1024780273438,4937020,-0.01119596419582991,665.8316670735677,23.645713030255525
2012-09-25,645.0499877929688,654.875,641.1500244140625,646.5999755859375,538.6643676757812,3823694,0.0029082167916574253,666.4158325195312,22.911404628155324
2012-09-26,647.5999755859375,652.5,641.0,642.7999877929688,535.4987182617188,3292812,-0.0058768758683067635,666.5083312988281,22.806546313678535
2012-09-27,640.0499877929688,649.75,630.5499877929688,635.7750244140625,529.6463623046875,5605398,-0.01092869245848338,666.5958312988281,22.67882797733113
2012-09-28,639.4000244140625,652.5,638.25,647.9500122070312,539.7890625,2912996,0.019149836538780995,667.0541646321615,22.133936578973174
2012-10-01,647.5,654.9000244140625,646.5250244140625,651.4749755859375,542.7257080078125,1795618,0.005440177965117421,667.7108296712239,21.328773210741506
2012-10-03,650.5,662.5,650.5,661.3250122070312,550.9315185546875,2318230,0.015119593215740412,668.4449971516927,20.686504934173144
2012-10-04,660.0,660.8250122070312,654.3250122070312,658.5750122070312,548.6406860351562,1319284,-0.004158318450443121,668.753330485026,20.459382638531903
2012-10-05,655.125,659.6749877929688,527.5,652.0,543.1631469726562,3836110,-0.009983695228576783,668.9591634114583,20.250754850146578
2012-10-08,655.0,657.625,642.7249755859375,646.3499755859375,538.4560546875,1685408,-0.008665681616660259,668.4466634114583,20.63112922608244
2012-10-09,648.9500122070312,649.4000244140625,642.5,647.4249877929688,539.351806640625,1291154,0.0016632045294915354,667.9799967447917,20.951285768412177
2012-10-10,643.0,650.875,642.5,644.6749877929688,537.0606689453125,1163978,-0.004247596326756864,667.4616638183594,21.338533950491435
2012-10-11,645.125,650.7750244140625,643.0250244140625,644.7249755859375,537.1024780273438,1635526,7.753952598643643e-05,666.4374959309896,21.676567349357686
2012-10-12,639.4000244140625,656.8250122070312,636.5999755859375,649.2249755859375,540.8511962890625,2469542,0.006979720299977954,665.6899943033854,21.876354131431185
2012-10-15,647.0,651.2000122070312,643.75,647.3250122070312,539.2685546875,814528,-0.002926509993229187,664.4816609700521,21.85553496618201
2012-10-16,648.5,655.0999755859375,643.9000244140625,647.9500122070312,539.7890625,1282744,0.0009655118962097475,663.6841613769532,22.01239590577472
2012-10-17,650.6500244140625,652.4500122070312,636.0,641.5750122070312,534.4783325195312,1597480,-0.009838721938264405,662.7724955240885,22.351607061362635
2012-10-18,643.125,655.5,640.0999755859375,653.6749877929688,544.558349609375,1447128,0.018859798707423714,662.2141621907552,22.363060470184163
2012-10-19,654.5,655.7000122070312,641.0,644.8499755859375,537.20654296875,2825616,-0.013500611728815781,660.9674947102865,22.24979079306767
2012-10-22,662.5499877929688,667.4500122070312,651.5,659.4500122070312,549.3694458007812,5397342,0.02264098189323427,660.0224955240885,21.665220725919163
2012-10-23,662.0,662.0,655.9500122070312,657.2999877929688,547.5782470703125,1136696,-0.0032603296296361828,658.8208292643229,20.73265203444373
2012-10-25,657.5,661.9500122070312,652.125,657.6749877929688,547.8907470703125,2254470,0.0005705157568298702,657.885829671224,20.100348330545078
2012-10-29,655.5,659.9000244140625,650.4000244140625,654.2000122070312,544.9957885742188,815628,-0.005283727753732648,656.4816630045573,18.748388494235808
2012-10-30,652.2000122070312,661.0,652.2000122070312,655.75,546.2871704101562,805268,0.0023692873189342656,654.7583292643229,16.089433668815264
2012-10-31,654.5499877929688,658.4000244140625,652.0,657.75,549.20947265625,999536,0.0030499428135721818,653.0549967447917,12.46129184585311
2012-11-01,657.4500122070312,660.1749877929688,655.0999755859375,657.625,549.1051635742188,1579768,-0.00019004180919801605,651.4241638183594,7.387343372627949
